9.285000	162.086000	10.059000	162.005000
13.063000	167.207000	11.984000	167.401000
11.356000	161.785000	12.186000	161.770000
12.187000	161.817000	13.210000	161.798000
13.206000	161.779000	15.634000	161.337000
19.455000	167.171000	15.974000	167.461000
15.953000	167.479000	15.893000	167.854000
17.138000	170.816000	15.091000	171.340000
15.634000	161.337000	16.462000	161.321000
17.350000	161.032000	18.019000	161.112000
18.022000	161.112000	19.028000	161.014000
16.462000	161.321000	17.350000	161.031000
20.342000	160.861000	22.828000	160.724000
25.309000	167.782000	22.546000	167.807000
19.028000	161.014000	19.196000	161.112000
22.334000	170.216000	21.338000	170.230000
23.863000	160.330000	24.872000	160.303000
28.766000	166.753000	26.796000	167.294000
22.829000	160.723000	23.414000	160.485000
26.187000	160.171000	27.245000	160.026000
23.414000	160.487000	23.871000	160.330000
29.400000	159.513000	30.087000	159.457000
25.785000	160.359000	26.187000	160.172000
30.847000	166.482000	30.869000	167.702000
34.218000	166.114000	31.720000	166.258000
29.294000	166.593000	28.768000	166.759000
28.455000	159.926000	29.402000	159.513000
32.526000	159.101000	34.444000	159.066000
31.491000	169.193000	30.851000	169.205000
31.261000	159.479000	32.528000	159.101000
37.370000	165.472000	35.854000	165.766000
35.504000	158.729000	38.457000	158.674000
34.442000	159.066000	35.504000	158.729000
41.339000	164.739000	39.804000	165.495000
38.457000	158.674000	39.433000	157.761000
41.115000	156.987000	42.316000	156.969000
44.050000	165.035000	43.802000	166.280000
42.062000	164.471000	41.367000	164.747000
42.461000	157.708000	44.457000	157.433000
44.206000	167.450000	43.217000	167.546000
46.691000	154.943000	46.852000	156.901000
44.262000	156.571000	45.026000	156.264000
47.057000	157.503000	47.580000	157.606000
46.852000	156.895000	46.933000	157.280000
45.275000	155.910000	46.293000	155.572000
47.695000	157.722000	48.440000	157.745000
48.442000	157.751000	52.377000	157.134000
50.855000	164.655000	49.048000	164.837000
53.785000	156.661000	55.549000	156.499000
52.357000	157.130000	53.783000	156.661000
52.117000	164.497000	50.810000	164.662000
54.730000	166.025000	53.697000	166.044000
56.047000	166.074000	54.731000	166.098000
55.545000	156.499000	56.020000	156.568000
56.036000	156.571000	56.973000	156.045000
64.857000	159.674000	65.418000	160.649000
65.278000	163.988000	64.585000	164.871000
66.240000	161.413000	66.525000	163.345000
66.525000	163.345000	65.219000	164.024000
64.747000	159.034000	64.857000	159.674000
64.165000	164.806000	64.195000	166.410000
59.638000	153.913000	59.622000	146.104000
58.593000	144.081000	59.641000	144.081000
59.641000	144.082000	59.610000	92.097000
58.595000	146.073000	58.594000	144.083000
64.286000	119.272000	64.289000	158.752000
64.326000	117.205000	65.367000	117.185000
65.365000	117.184000	65.349000	119.196000
58.582000	90.112000	59.608000	90.101000
59.608000	90.103000	59.637000	38.856000
58.588000	92.096000	58.580000	90.112000
64.259000	63.616000	65.268000	63.599000
65.268000	63.599000	65.295000	65.504000
58.609000	36.867000	59.612000	36.867000
58.652000	38.875000	58.609000	36.867000
64.247000	9.720000	65.261000	9.698000
65.261000	9.698000	65.297000	11.653000
58.464000	-17.184000	59.524000	-17.189000
58.472000	-15.169000	58.461000	-17.181000
59.521000	-17.186000	59.625000	-68.020000
64.241000	-41.697000	64.246000	9.714000
64.246000	-43.629000	65.310000	-43.620000
65.306000	-43.616000	65.299000	-41.701000
58.577000	-70.033000	59.617000	-70.024000
58.577000	-68.009000	58.577000	-70.031000
59.613000	-70.023000	59.457000	-120.550000
64.196000	-94.476000	64.246000	-43.622000
64.173000	-96.373000	65.167000	-96.388000
58.392000	-122.567000	59.478000	-122.589000
58.380000	-120.552000	58.388000	-122.572000
64.058000	-148.833000	65.028000	-148.844000
65.028000	-148.844000	65.076000	-146.848000
61.405000	-172.201000	61.405000	-172.201000
64.000000	-178.260000	64.033000	-148.818000
65.067000	-146.846000	64.012000	-146.820000
65.858000	-147.132000	65.858000	-147.132000
64.014000	-146.819000	64.176000	-96.370000
64.927000	-146.465000	64.927000	-146.465000
63.992000	-146.550000	63.992000	-146.550000
64.002000	-146.763000	64.002000	-146.763000
64.629000	-146.327000	64.629000	-146.327000
65.167000	-96.388000	65.189000	-94.516000
65.193000	-94.512000	64.195000	-94.476000
65.300000	-41.703000	64.242000	-41.703000
65.009000	-42.377000	65.009000	-42.377000
65.299000	11.673000	64.265000	11.679000
64.724000	12.014000	64.724000	12.014000
64.264000	11.681000	64.258000	63.616000
64.340000	63.617000	64.340000	63.617000
64.588000	63.310000	64.588000	63.310000
65.298000	65.504000	64.283000	65.561000
64.415000	65.241000	64.415000	65.241000
65.353000	119.191000	64.288000	119.273000
64.404000	118.937000	64.404000	118.937000
64.294000	158.752000	64.748000	159.037000
65.441000	160.674000	66.247000	161.419000
64.607000	164.886000	64.187000	164.804000
63.913000	163.991000	63.913000	163.991000
64.286000	65.564000	64.324000	117.208000
8.216000	167.572000	6.514000	167.675000
59.254000	167.198000	58.116000	166.083000
55.509000	165.331000	55.509000	165.331000
58.116000	166.083000	57.122000	165.729000
57.122000	165.729000	56.117000	166.060000
53.695000	166.019000	52.388000	166.229000
45.610000	165.305000	44.833000	165.146000
44.835000	165.141000	44.631000	165.307000
44.629000	165.311000	44.051000	165.033000
35.808000	168.366000	34.909000	168.501000
35.748000	165.915000	35.388000	165.800000
35.388000	165.800000	34.924000	165.995000
34.924000	165.995000	35.024000	167.073000
34.610000	167.093000	34.610000	167.093000
31.701000	166.291000	31.213000	166.224000
31.186000	166.230000	30.853000	166.440000
31.994000	168.999000	31.490000	169.187000
30.848000	169.204000	30.438000	169.331000
29.757000	166.561000	29.285000	166.589000
26.630000	169.817000	25.705000	170.007000
26.912000	167.449000	26.367000	167.347000
26.200000	167.449000	25.807000	167.717000
25.810000	167.725000	26.334000	169.216000
22.511000	167.946000	22.164000	167.799000
22.164000	167.799000	21.735000	168.085000
21.735000	168.085000	21.692000	168.699000
21.692000	168.699000	21.839000	169.507000
21.335000	170.229000	20.589000	170.438000
20.596000	170.435000	19.924000	170.372000
15.837000	167.895000	16.060000	168.864000
15.091000	171.340000	14.350000	170.959000
14.345000	170.960000	13.763000	170.949000
9.790000	168.067000	9.275000	168.221000
9.383000	171.304000	9.064000	171.277000
9.055000	171.275000	8.768000	171.343000
8.949000	171.022000	8.949000	171.022000
8.323000	167.668000	8.214000	167.576000
6.639000	167.867000	6.239000	167.888000
6.032000	167.941000	6.107000	168.364000
5.763000	167.756000	4.794000	167.802000
4.794000	167.802000	4.425000	168.010000
6.241000	167.888000	6.032000	167.939000
5.941000	167.615000	5.941000	167.615000
6.080000	171.740000	5.248000	171.626000
4.595000	171.813000	4.097000	171.758000
4.097000	171.758000	3.496000	171.934000
3.990000	171.362000	3.990000	171.362000
0.954000	168.848000	-0.139000	169.518000
-1.232000	169.731000	-1.166000	170.407000
-0.140000	169.521000	-0.753000	169.567000
-1.168000	170.401000	-0.916000	171.168000
-10.851000	173.178000	-13.571000	173.465000
-52.756000	167.251000	-51.682000	167.323000
-53.963000	167.328000	-52.773000	167.251000
-44.289000	166.843000	-43.599000	166.710000
-45.027000	166.800000	-44.286000	166.842000
-42.670000	166.665000	-41.928000	166.748000
-41.929000	166.749000	-41.247000	166.648000
-29.283000	165.192000	-27.692000	165.080000
-30.529000	165.236000	-29.287000	165.192000
-8.432000	163.651000	-7.023000	163.525000
-7.024000	163.522000	-6.868000	163.389000
10.059000	162.007000	10.126000	162.079000
19.196000	161.106000	20.352000	160.864000
24.879000	160.302000	25.768000	160.364000
27.632000	160.034000	28.456000	159.927000
27.243000	160.027000	27.635000	160.034000
30.088000	159.458000	30.788000	159.536000
30.787000	159.537000	31.264000	159.478000
39.426000	157.758000	39.604000	156.343000
41.027000	155.213000	41.110000	156.990000
42.597000	156.221000	43.097000	157.038000
43.190000	156.868000	43.827000	156.732000
46.349000	154.106000	46.683000	154.945000
46.935000	157.279000	47.059000	157.506000
47.580000	157.612000	47.698000	157.724000
56.971000	156.044000	57.920000	155.360000
57.921000	155.364000	58.839000	154.561000
58.839000	154.561000	59.642000	153.905000
59.625000	146.102000	58.600000	146.070000
59.609000	92.096000	58.590000	92.093000
59.640000	38.858000	58.656000	38.872000
58.756000	38.698000	58.756000	38.698000
58.620000	38.570000	58.620000	38.570000
59.618000	36.872000	59.525000	-15.176000
59.525000	-15.177000	58.474000	-15.169000
59.623000	-68.018000	58.577000	-68.010000
58.570000	-68.302000	58.570000	-68.302000
59.456000	-120.554000	58.385000	-120.557000
59.482000	-122.589000	59.343000	-173.334000
59.361000	-175.180000	59.362000	-177.979000
58.356000	-175.177000	59.360000	-175.181000
58.338000	-173.337000	58.352000	-175.177000
59.343000	-173.339000	58.340000	-173.335000
